path,label,Availability Mask,Can Blueprint
/Game/Mods/1840936777/Dino/Bone/Carno/Egg/PrimalItemConsumable_Egg_BoneCarno.PrimalItemConsumable_Egg_BoneCarno,Prome BoneCarno egg,511,TRUE
/Game/Mods/1840936777/Dino/Bone/Carno/Egg/PrimalItemConsumable_Egg_BoneCarno_Fertilized.PrimalItemConsumable_Egg_BoneCarno_Fertilized,Prome fert BoneCarno egg,511,TRUE
/Game/Mods/1840936777/Dino/Bone/Gigant/Egg/PrimalItemConsumable_Egg_BoneGigant.PrimalItemConsumable_Egg_BoneGigant,Prome BoneGiant egg,511,TRUE
/Game/Mods/1840936777/Dino/Bone/Gigant/Egg/PrimalItemConsumable_Egg_BoneGigant_Fertilized.PrimalItemConsumable_Egg_BoneGigant_Fertilized,Prome fert BoneGiant egg,511,TRUE
/Game/Mods/1840936777/Dino/Bone/Quetz/Egg/PrimalItemConsumable_Egg_BoneQuetz.PrimalItemConsumable_Egg_BoneQuetz,Prome BoneQuetz egg,511,TRUE
/Game/Mods/1840936777/Dino/Bone/Quetz/Egg/PrimalItemConsumable_Egg_BoneQuetz_Fertilized.PrimalItemConsumable_Egg_BoneQuetz_Fertilized,Prome fert BoneQuetz egg,511,TRUE
/Game/Mods/1840936777/Dino/Bone/Raptor/Egg/PrimalItemConsumable_Egg_BoneRaptor.PrimalItemConsumable_Egg_BoneRaptor,Prome BoneRaptor egg,511,TRUE
/Game/Mods/1840936777/Dino/Bone/Raptor/Egg/PrimalItemConsumable_Egg_BoneRaptor_Fertilized.PrimalItemConsumable_Egg_BoneRaptor_Fertilized,Prome fert BoneRaptor egg,511,TRUE
/Game/Mods/1840936777/Dino/Bone/Rex/Egg/PrimalItemConsumable_Egg_BoneRex.PrimalItemConsumable_Egg_BoneRex,Prome BoneRex egg,511,TRUE
/Game/Mods/1840936777/Dino/Bone/Rex/Egg/PrimalItemConsumable_Egg_BoneRex_Fertilized.PrimalItemConsumable_Egg_BoneRex_Fertilized,Prome fert BoneRex egg,511,TRUE
/Game/Mods/1840936777/Dino/Bone/Stego/Egg/PrimalItemConsumable_Egg_BoneStego.PrimalItemConsumable_Egg_BoneStego,Prome BoneStego egg,511,TRUE
/Game/Mods/1840936777/Dino/Bone/Stego/Egg/PrimalItemConsumable_Egg_BoneStego_Fertilized.PrimalItemConsumable_Egg_BoneStego_Fertilized,Prome fert BoneStego egg,511,TRUE
/Game/Mods/1840936777/Dino/Bone/Trike/Egg/PrimalItemConsumable_Egg_BoneTrike.PrimalItemConsumable_Egg_BoneTrike,Prome BoneSpino Egg,511,TRUE
/Game/Mods/1840936777/Dino/Bone/Trike/Egg/PrimalItemConsumable_Egg_BoneTrike_Fertilized.PrimalItemConsumable_Egg_BoneTrike_Fertilized,Prome BoneTrike Egg,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Ankylo/Spoils/PrimalItemResource_ThornDevil_Heart.PrimalItemResource_ThornDevil_Heart,Prome ThornDevil heart,511,TRUE
/Game/Mods/1840936777/Dino/Boss/BreakingBoundaries/DesertLord/Essences/PrimalItemResource_DesertLord_Essences.PrimalItemResource_DesertLord_Essences,Prome DesertLord essence,511,TRUE
/Game/Mods/1840936777/Dino/Boss/BreakingBoundaries/GrasslandLord/Essences/PrimalItemResource_GrasslandLord_Essences.PrimalItemResource_GrasslandLord_Essences,Prome GrassLord essence,511,TRUE
/Game/Mods/1840936777/Dino/Boss/BreakingBoundaries/InfernalLord/Essences/PrimalItemResource_InfernalLord_Essences.PrimalItemResource_InfernalLord_Essences,Prome InfernalLord essence,511,TRUE
/Game/Mods/1840936777/Dino/Boss/BreakingBoundaries/MountainRangeLord/Essences/PrimalItemResource_MountainRangeLord_Essences.PrimalItemResource_MountainRangeLord_Essences,Prome MountainLord Essence,511,TRUE
/Game/Mods/1840936777/Dino/Boss/BreakingBoundaries/OceanLord/Essences/PrimalItemResource_OceanLord_Essences.PrimalItemResource_OceanLord_Essences,Prome OceanLord essence,511,TRUE
/Game/Mods/1840936777/Dino/Boss/BreakingBoundaries/SkyLord/Essences/PrimalItemResource_SkyLord_Essences.PrimalItemResource_SkyLord_Essences,Prome Skylord essnece,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Dragon/Spoils/PrimalItemResource_Osiris_Heart.PrimalItemResource_Osiris_Heart,Prome Osiris heart,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Druid/Spoils/PrimalItemResource_Druid_Heart.PrimalItemResource_Druid_Heart,Prome Druid heart,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Fenrisulfr/Spoils/PrimalItemResource_Fenrisulfr_Heart.PrimalItemResource_Fenrisulfr_Heart,Prome Fenrisulr heart,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Ganesh/Spoils/PrimalItemResource_Ganesh_Heart.PrimalItemResource_Ganesh_Heart,Prome Ganesh heart,511,TRUE
/Game/Mods/1840936777/Dino/Boss/GhostBoss/Soul/PrimalItemResource_SoulOrb.PrimalItemResource_SoulOrb,Prome SoulOrb,511,TRUE
/Game/Mods/1840936777/Dino/Boss/GodBeast/Wasted/PrimalItemConsumable_Prome_Wasted_Cube.PrimalItemConsumable_Prome_Wasted_Cube,Prome Wasted Cube,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Gorilla/Spoils/PrimalItemResource_Asura_Heart.PrimalItemResource_Asura_Heart,Prome Asura heart,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Harpy/Spoils/PrimalItemResource_Harpy_Heart.PrimalItemResource_Harpy_Heart,Prome Harpy heart,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Kamaitachi/Cube/PrimalItemConsumable_Prome_Kamaitachi_Cube.PrimalItemConsumable_Prome_Kamaitachi_Cube,Prome Kamaitachi cube,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Kamaitachi/Spoils/PrimalItemResource_Kamaitachi_Heart.PrimalItemResource_Kamaitachi_Heart,Prome Kamaitachi heart,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Yutyrannus/Cube/PrimalItemConsumable_Prome_Yutyrannus_Cube.PrimalItemConsumable_Prome_Yutyrannus_Cube,Prome Yuty cube,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Yutyrannus/Other/PrimalItemResource_Yuty_Claw.PrimalItemResource_Yuty_Claw,Prome Yuty claw,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Yutyrannus/Other/PrimalItemResource_Yuty_Heart.PrimalItemResource_Yuty_Heart,Prome Yuty heart,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Yutyrannus/Other/PrimalItemResource_Yuty_Hide.PrimalItemResource_Yuty_Hide,Prome Yuty hide,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Yutyrannus/Other/PrimalItemResource_Yuty_Visceral.PrimalItemResource_Yuty_Visceral,Prome Yuty Visceral,511,TRUE
/Game/Mods/1840936777/Dino/Boss/Yutyrannus/Saddle/PrimalItemArmor_Prome_YutySaddle.PrimalItemArmor_Prome_YutySaddle,Prome YutySaddle,511,TRUE
/Game/Mods/1840936777/Dino/Bronto/Saddle/PrimalItemArmor_Prome_BrontoSaddle.PrimalItemArmor_Prome_BrontoSaddle,Prome BrontoSaddle,511,TRUE
/Game/Mods/1840936777/Dino/Bronto/Saddle/PrimalItemArmor_Prome_BrontoSaddle_Platform.PrimalItemArmor_Prome_BrontoSaddle_Platform,Prome BrontoSaddle platform,511,TRUE
/Game/Mods/1840936777/Dino/Broodmother/Attribute/PrimalItem_Transform_FlameBroodmother.PrimalItem_Transform_FlameBroodmother,Prome Flame Broodmother transformer,511,TRUE
/Game/Mods/1840936777/Dino/Broodmother/Attribute/PrimalItem_Transform_PoisonBroodmother.PrimalItem_Transform_PoisonBroodmother,Prome Poison Broodmother transformer,511,TRUE
/Game/Mods/1840936777/Dino/Broodmother/Attribute/PrimalItem_Transform_SpeedBroodmother.PrimalItem_Transform_SpeedBroodmother,Prome Speed Broodmother transformer,511,TRUE
/Game/Mods/1840936777/Dino/Broodmother/BreakingBoundaries/PrimalItem_BreakingBoundaries_ShadowSpider.PrimalItem_BreakingBoundaries_ShadowSpider,Prome ShadowSpider Breaking boudries,511,TRUE
/Game/Mods/1840936777/Dino/Broodmother/Saddle/PrimalItemArmor_Prome_BroodmotherSaddle.PrimalItemArmor_Prome_BroodmotherSaddle,Prome Broodmother Saddle,511,TRUE
/Game/Mods/1840936777/Dino/Broodmother/ShadowSpider/Cube/PrimalItemConsumable_Prome_ShadowSpider_Cube.PrimalItemConsumable_Prome_ShadowSpider_Cube,Prome ShadowSpider cube,511,TRUE
/Game/Mods/1840936777/Dino/Broodmother/ShadowSpider/Cube/PrimalItemConsumable_Prome_ShadowSpider_Cube_S.PrimalItemConsumable_Prome_ShadowSpider_Cube_S,Prome ShadowSpider cube S,511,TRUE
/Game/Mods/1840936777/Dino/Broodmother/ShadowSpider/Saddle/PrimalItemArmor_Prome_ShadowSpiderSaddle.PrimalItemArmor_Prome_ShadowSpiderSaddle,Prome ShadowSpider saddle,511,TRUE
/Game/Mods/1840936777/Dino/Carno/Saddle/PrimalItemArmor_Prome_CarnoSaddle.PrimalItemArmor_Prome_CarnoSaddle,Prome CarnoSaddle,511,TRUE
/Game/Mods/1840936777/Dino/Direwolf/Attribute/PrimalItem_Transform_FlameDirewolf.PrimalItem_Transform_FlameDirewolf,Prome FlameDirewolf Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Direwolf/Attribute/PrimalItem_Transform_FlightDirewolf.PrimalItem_Transform_FlightDirewolf,Prome Flight Direwolf Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Direwolf/Attribute/PrimalItem_Transform_PowerDirewolf.PrimalItem_Transform_PowerDirewolf,Prome Power Direwolf Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Direwolf/Saddle/PrimalItemArmor_Prome_DirewolfSaddle.PrimalItemArmor_Prome_DirewolfSaddle,Prome Direwolf saddle,511,TRUE
/Game/Mods/1840936777/Dino/Dodo/Attribute/PrimalItem_Transform_FlameDodo.PrimalItem_Transform_FlameDodo,Prome Flame Dodo Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Dodo/Attribute/PrimalItem_Transform_PowerDodo.PrimalItem_Transform_PowerDodo,Prome Power Dodo Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Dodo/Saddle/PrimalItemArmor_Prome_DodoSaddle.PrimalItemArmor_Prome_DodoSaddle,Prome Dodo saddle,511,TRUE
/Game/Mods/1840936777/Dino/DodoRex/Attribute/PrimalItem_Transform_FlameDodoRex.PrimalItem_Transform_FlameDodoRex,Prome FlameDodorex Transformer,511,TRUE
/Game/Mods/1840936777/Dino/DodoRex/Attribute/PrimalItem_Transform_LightningDodoRex.PrimalItem_Transform_LightningDodoRex,Prome LightningDodorex Transformer,511,TRUE
/Game/Mods/1840936777/Dino/DodoRex/Attribute/PrimalItem_Transform_PowerDodoRex.PrimalItem_Transform_PowerDodoRex,Prome PowerDodorex Transformer,511,TRUE
/Game/Mods/1840936777/Dino/DodoRex/Lris/BreakingBoundaries/PrimalItem_BreakingBoundaries_Lris.PrimalItem_BreakingBoundaries_Lris,Prome Dodorex BreakingBoundaries,511,TRUE
/Game/Mods/1840936777/Dino/DodoRex/Lris/Cube/PrimalItemConsumable_Prome_Lris_Cube.PrimalItemConsumable_Prome_Lris_Cube,Prome Lris cube,511,TRUE
/Game/Mods/1840936777/Dino/DodoRex/Lris/Saddle/PrimalItemArmor_Prome_LrisSaddle.PrimalItemArmor_Prome_LrisSaddle,Prome Lris saddle,511,TRUE
/Game/Mods/1840936777/Dino/DodoRex/Saddle/PrimalItemArmor_Prome_DodoRexSaddle.PrimalItemArmor_Prome_DodoRexSaddle,Prome Dodorex saddle,511,TRUE
/Game/Mods/1840936777/Dino/DodoWyvern/Attribute/PrimalItem_Transform_PowerDodoWyvern.PrimalItem_Transform_PowerDodoWyvern,Prome Power Dodowyvern Transformer,511,TRUE
/Game/Mods/1840936777/Dino/DodoWyvern/Attribute/PrimalItem_Transform_SpeedDodoWyvern.PrimalItem_Transform_SpeedDodoWyvern,Prome Speed Dodowyvern Transformer,511,TRUE
/Game/Mods/1840936777/Dino/DodoWyvern/Saddle/PrimalItemArmor_Prome_DodoWyvernSaddle.PrimalItemArmor_Prome_DodoWyvernSaddle,Prome Dodowyvern saddle,511,TRUE
/Game/Mods/1840936777/Dino/Dragon/Attribute/PrimalItem_Transform_FlameDragon.PrimalItem_Transform_FlameDragon,Prome Flame Dragon Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Dragon/Attribute/PrimalItem_Transform_LightningDragon.PrimalItem_Transform_LightningDragon,Prome Lightning Dragon Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Dragon/Attribute/PrimalItem_Transform_PoisonDragon.PrimalItem_Transform_PoisonDragon,Prome Poison Dragon Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Dragon/Attribute/PrimalItem_Transform_PowerDragon.PrimalItem_Transform_PowerDragon,Prome Power Dragon Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Dragon/Nidhogg/Cube/PrimalItemConsumable_Prome_Nidhogg_Cube.PrimalItemConsumable_Prome_Nidhogg_Cube,Prome NidHogg cube,511,TRUE
/Game/Mods/1840936777/Dino/Dragon/Saddle/PrimalItemArmor_Prome_DragonSaddle.PrimalItemArmor_Prome_DragonSaddle,Prome Dragon saddle,511,TRUE
/Game/Mods/1840936777/Dino/Drone/PrimalItemConsumable_Prome_Drone_DrawingPaper.PrimalItemConsumable_Prome_Drone_DrawingPaper,Prome Drawing paper,511,TRUE
/Game/Mods/1840936777/Dino/Eqqus/Attribute/PrimalItem_Transform_FlightEqqus.PrimalItem_Transform_FlightEqqus,Prome Flight Eqqus Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Eqqus/Attribute/PrimalItem_Transform_LightningEqqus.PrimalItem_Transform_LightningEqqus,Prome Lightning Eqqus Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Eqqus/Attribute/PrimalItem_Transform_PowerEqqus.PrimalItem_Transform_PowerEqqus,Prome Power Eqqus Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Eqqus/Saddle/PrimalItemArmor_PromeEquusSaddle.PrimalItemArmor_PromeEquusSaddle,Prome Eqqus saddle,511,TRUE
/Game/Mods/1840936777/Dino/FairyDragon/Saddle/PrimalItemArmor_Prome_FairyDragonSaddle.PrimalItemArmor_Prome_FairyDragonSaddle,Prome Fairydragon saddle,511,TRUE
/Game/Mods/1840936777/Dino/Gigant/Attribute/PrimalItem_Transform_LightningGigant.PrimalItem_Transform_LightningGigant,Prome Lightning Gigant Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Gigant/Attribute/PrimalItem_Transform_PowerGigant.PrimalItem_Transform_PowerGigant,Prome Power Gigant Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Gigant/Attribute/PrimalItem_Transform_SpeedGigant.PrimalItem_Transform_SpeedGigant,Prome Speed Gigant Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Gigant/Saddle/PrimalItemArmor_Prome_GigantSaddle.PrimalItemArmor_Prome_GigantSaddle,Prome Gigant saddle,511,TRUE
/Game/Mods/1840936777/Dino/Gorilla/Attribute/PrimalItem_Transform_FlameGorilla.PrimalItem_Transform_FlameGorilla,Prome Flame Gorilla Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Gorilla/Attribute/PrimalItem_Transform_LightningGorilla.PrimalItem_Transform_LightningGorilla,Prome Lightning Gorilla Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Gorilla/Attribute/PrimalItem_Transform_PowerGorilla.PrimalItem_Transform_PowerGorilla,Prome Power Gorilla Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Gorilla/Behemoth/Cube/PrimalItemConsumable_Prome_Behemoth_Cube.PrimalItemConsumable_Prome_Behemoth_Cube,Prome Dorilla BrimalBtem,511,TRUE
/Game/Mods/1840936777/Dino/Gorilla/BreakingBoundaries/Cube/PrimalItemConsumable_Prome_Behemoth_BreakingBoundaries_Cube.PrimalItemConsumable_Prome_Behemoth_BreakingBoundaries_Cube,Prome BreakingBoundaries cube,511,TRUE
/Game/Mods/1840936777/Dino/Gorilla/Saddle/PrimalItemArmor_Prome_GorillaSaddle.PrimalItemArmor_Prome_GorillaSaddle,Prome Gorilla saddle,511,TRUE
/Game/Mods/1840936777/Dino/Griffin/Attribute/PrimalItem_Transform_FlameGriffin.PrimalItem_Transform_FlameGriffin,Prome Flame Griffin Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Griffin/Attribute/PrimalItem_Transform_LightningGriffin.PrimalItem_Transform_LightningGriffin,Prome Lightning Griffin Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Griffin/Attribute/PrimalItem_Transform_PowerGriffin.PrimalItem_Transform_PowerGriffin,Prome Power Griffin Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Griffin/Saddle/PrimalItemArmor_Prome_GriffinSaddle.PrimalItemArmor_Prome_GriffinSaddle,Prome Griffin saddle,511,TRUE
/Game/Mods/1840936777/Dino/Indom/Cube/PrimalItemConsumable_Prome_AdminIndom_Cube.PrimalItemConsumable_Prome_AdminIndom_Cube,Prome Indom cube,511,TRUE
/Game/Mods/1840936777/Dino/Indom/DNA/PrimalItemResource_Prome_IndomDNA.PrimalItemResource_Prome_IndomDNA,Prome Indom dna,511,TRUE
/Game/Mods/1840936777/Dino/Indom/Egg/PrimalItemConsumable_Egg_Indom.PrimalItemConsumable_Egg_Indom,Prome Indom egg,511,TRUE
/Game/Mods/1840936777/Dino/Indom/Egg/PrimalItemConsumable_Egg_Indom_Fertilized.PrimalItemConsumable_Egg_Indom_Fertilized,Prome Fert Indom egg,511,TRUE
/Game/Mods/1840936777/Dino/Indom/Saddle/PrimalItemArmor_Prome_IndomSaddle.PrimalItemArmor_Prome_IndomSaddle,Prome Indom saddle,511,TRUE
/Game/Mods/1840936777/Dino/LanternPug/Evolution/PrimalItem_Transform_EvolutionRioeroar.PrimalItem_Transform_EvolutionRioeroar,Prome Evolution Rioeroar transformer,511,TRUE
/Game/Mods/1840936777/Dino/LanternPug/Evolution/Saddle/PrimalItemArmor_Prome_RiceroarSaddle.PrimalItemArmor_Prome_RiceroarSaddle,Prome Rioeroar saddle,511,TRUE
/Game/Mods/1840936777/Dino/LichKing/Contract/PrimalItemConsumable_Prome_LichKing_Contract.PrimalItemConsumable_Prome_LichKing_Contract,Prome Lichking contract,511,TRUE
/Game/Mods/1840936777/Dino/Mammoth/Attribute/PrimalItem_Transform_FlameMammoth.PrimalItem_Transform_FlameMammoth,Prome Flame Mammoth Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Mammoth/Attribute/PrimalItem_Transform_LightningMammoth.PrimalItem_Transform_LightningMammoth,Prome Lightning Mammoth Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Mammoth/Attribute/PrimalItem_Transform_PowerMammoth.PrimalItem_Transform_PowerMammoth,Prome Power Mammoth Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Mammoth/Saddle/PrimalItemArmor_Prome_MammothSaddle.PrimalItemArmor_Prome_MammothSaddle,Prome Mammoth saddle,511,TRUE
/Game/Mods/1840936777/Dino/Mosasaurus/Attribute/PrimalItem_Transform_FlameMosasaurus.PrimalItem_Transform_FlameMosasaurus,Prome Flame Mosasaurus Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Mosasaurus/Attribute/PrimalItem_Transform_GuardMosasaurus.PrimalItem_Transform_GuardMosasaurus,Prome Guard Mosasaurus Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Mosasaurus/Attribute/PrimalItem_Transform_LightningMosasaurus.PrimalItem_Transform_LightningMosasaurus,Prome Lightning Mosasaurus Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Mosasaurus/Attribute/PrimalItem_Transform_PowerMosasaurus.PrimalItem_Transform_PowerMosasaurus,Prome Power Mosasaurus Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Mosasaurus/Saddle/PrimalItemArmor_Prome_MosaSaddle.PrimalItemArmor_Prome_MosaSaddle,Prome Mosasaurus saddle,511,TRUE
/Game/Mods/1840936777/Dino/Mosasaurus/Saddle/PrimalItemArmor_Prome_MosaSaddle_Platform.PrimalItemArmor_Prome_MosaSaddle_Platform,Prome Mosasaurus saddle platform,511,TRUE
/Game/Mods/1840936777/Dino/NPC/Chief/PrimalItemSkin_Prome_HumanChiefHelmet.PrimalItemSkin_Prome_HumanChiefHelmet,Prome NPC chief helmet,511,TRUE
/Game/Mods/1840936777/Dino/NPC/Grenadier/Food/PrimalItemConsumable_PromeGrenadierFood.PrimalItemConsumable_PromeGrenadierFood,Prome Grenadier food,511,TRUE
/Game/Mods/1840936777/Dino/NPC/Magician/Food/PrimalItemConsumable_PromeMagicianFood.PrimalItemConsumable_PromeMagicianFood,Prome Magician Food,511,TRUE
/Game/Mods/1840936777/Dino/NPC/Shooter/Food/PrimalItemConsumable_PromeShooterFood.PrimalItemConsumable_PromeShooterFood,Prome Shooter Food,511,TRUE
/Game/Mods/1840936777/Dino/NPC/Summoners/Food/PrimalItemConsumable_PromeSummonersFood.PrimalItemConsumable_PromeSummonersFood,Prome Summoner food,511,TRUE
/Game/Mods/1840936777/Dino/NPC/Torchbearer/Food/PrimalItemConsumable_PromeTorchbearerFood.PrimalItemConsumable_PromeTorchbearerFood,Prome Torchbearer food,511,TRUE
/Game/Mods/1840936777/Dino/Otter/Saddle/PrimalItemArmor_Prome_Otter_WarriorSaddle.PrimalItemArmor_Prome_Otter_WarriorSaddle,Prome Otter saddle,511,TRUE
/Game/Mods/1840936777/Dino/Para/Attribute/PrimalItem_Transform_FlamePara.PrimalItem_Transform_FlamePara,Prome Flame Para Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Para/Attribute/PrimalItem_Transform_PowerPara.PrimalItem_Transform_PowerPara,Prome Power Para Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Para/Saddle/PrimalItemArmor_ParaSaddle_Launch.PrimalItemArmor_ParaSaddle_Launch,Prome Para saddle Launch,511,TRUE
/Game/Mods/1840936777/Dino/Para/Saddle/PrimalItemArmor_Prome_ParaSaddle.PrimalItemArmor_Prome_ParaSaddle,Prome Para saddle,511,TRUE
/Game/Mods/1840936777/Dino/Phoenix/PrimalItemConsumable_Prome_Phoenix_DrawingPaper.PrimalItemConsumable_Prome_Phoenix_DrawingPaper,Prome Phoenix drawingPaper,511,TRUE
/Game/Mods/1840936777/Dino/Phoenix/Saddle/PrimalItemArmor_Prome_PhoenixSaddle.PrimalItemArmor_Prome_PhoenixSaddle,Prome Phoenix saddle,511,TRUE
/Game/Mods/1840936777/Dino/Ptero/Attribute/PrimalItem_Transform_FlamePtero.PrimalItem_Transform_FlamePtero,Prome Flame Ptero Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Ptero/Attribute/PrimalItem_Transform_PoisonPtero.PrimalItem_Transform_PoisonPtero,Prome Poison Ptero Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Ptero/Saddle/PrimalItemArmor_Prome_PteroSaddle.PrimalItemArmor_Prome_PteroSaddle,Prome Ptero saddle,511,TRUE
/Game/Mods/1840936777/Dino/Quetz/Attribute/PrimalItem_Transform_LightningQuetz.PrimalItem_Transform_LightningQuetz,Prome Lightning Quetz Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Quetz/Attribute/PrimalItem_Transform_PowerQuetz.PrimalItem_Transform_PowerQuetz,Prome Power Quetz Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Quetz/Saddle/PrimalItemArmor_Prome_QuetzSaddle.PrimalItemArmor_Prome_QuetzSaddle,Prome Quetz saddle,511,TRUE
/Game/Mods/1840936777/Dino/Quetz/Saddle/PrimalItemArmor_Prome_QuetzSaddle_Platform.PrimalItemArmor_Prome_QuetzSaddle_Platform,Prome Quetz saddle Platform,511,TRUE
/Game/Mods/1840936777/Dino/Raptor/Saddle/PrimalItemArmor_PromeRaptorSaddle.PrimalItemArmor_PromeRaptorSaddle,Prome Raptor saddle,511,TRUE
/Game/Mods/1840936777/Dino/Rex/Saddle/PrimalItemArmor_Prome_AdvanceRexSaddle.PrimalItemArmor_Prome_AdvanceRexSaddle,Prome Rex saddle,511,TRUE
/Game/Mods/1840936777/Dino/Rex/Saddle/PrimalItemArmor_Prome_RexSaddle.PrimalItemArmor_Prome_RexSaddle,Prome Rex saddle Advanced,511,TRUE
/Game/Mods/1840936777/Dino/Rhino/Attribute/PrimalItem_Transform_FlameRhino.PrimalItem_Transform_FlameRhino,Prome Flame Rhino Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Rhino/Attribute/PrimalItem_Transform_LightningRhino.PrimalItem_Transform_LightningRhino,Prome Lightning Rhino Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Rhino/Attribute/PrimalItem_Transform_PowerRhino.PrimalItem_Transform_PowerRhino,Prome Power Rhino Transformer,511,TRUE
/Game/Mods/1840936777/Dino/Rhino/Saddle/PrimalItemArmor_Prome_RhinoSaddle.PrimalItemArmor_Prome_RhinoSaddle,Prome Rhino saddle,511,TRUE
/Game/Mods/1840936777/Dino/RockDrake/Egg/PrimalItemConsumable_Egg_PromeRockDrake.PrimalItemConsumable_Egg_PromeRockDrake,Prome Rockdrake egg,511,TRUE
/Game/Mods/1840936777/Dino/RockDrake/Egg/PrimalItemConsumable_Egg_PromeRockDrake_Fertilized.PrimalItemConsumable_Egg_PromeRockDrake_Fertilized,Prome Fert Rockdrake egg,511,TRUE
